blocker_id,blocker_type,date,year,symbol,company,instrument_id,isin,expected_value,observed_value,source_tier,source_url,source_sha256,severity,root_cause,resolution_status,resolution_source,notes
COUNT_NOT_200:2019-10-14:1917,COUNT_NOT_200,2019-10-14,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-14:103
COUNT_NOT_200:2019-10-15:1918,COUNT_NOT_200,2019-10-15,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-15:103
COUNT_NOT_200:2019-10-16:1919,COUNT_NOT_200,2019-10-16,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-16:103
COUNT_NOT_200:2019-10-17:1920,COUNT_NOT_200,2019-10-17,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-17:103
COUNT_NOT_200:2019-10-18:1921,COUNT_NOT_200,2019-10-18,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-18:103
COUNT_NOT_200:2019-10-22:1922,COUNT_NOT_200,2019-10-22,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-22:103
COUNT_NOT_200:2019-10-23:1923,COUNT_NOT_200,2019-10-23,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-23:103
COUNT_NOT_200:2019-10-24:1924,COUNT_NOT_200,2019-10-24,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-24:103
COUNT_NOT_200:2019-10-25:1925,COUNT_NOT_200,2019-10-25,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-25:103
COUNT_NOT_200:2019-10-29:1926,COUNT_NOT_200,2019-10-29,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-29:103
COUNT_NOT_200:2019-10-30:1927,COUNT_NOT_200,2019-10-30,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-30:103
COUNT_NOT_200:2019-10-31:1928,COUNT_NOT_200,2019-10-31,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-10-31:103
COUNT_NOT_200:2019-11-01:1929,COUNT_NOT_200,2019-11-01,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-01:103
COUNT_NOT_200:2019-11-04:1930,COUNT_NOT_200,2019-11-04,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-04:103
COUNT_NOT_200:2019-11-05:1931,COUNT_NOT_200,2019-11-05,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-05:103
COUNT_NOT_200:2019-11-06:1932,COUNT_NOT_200,2019-11-06,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-06:103
COUNT_NOT_200:2019-11-07:1933,COUNT_NOT_200,2019-11-07,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-07:103
COUNT_NOT_200:2019-11-08:1934,COUNT_NOT_200,2019-11-08,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-08:103
COUNT_NOT_200:2019-11-11:1935,COUNT_NOT_200,2019-11-11,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-11:103
COUNT_NOT_200:2019-11-13:1936,COUNT_NOT_200,2019-11-13,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-13:103
COUNT_NOT_200:2019-11-14:1937,COUNT_NOT_200,2019-11-14,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-14:103
COUNT_NOT_200:2019-11-15:1938,COUNT_NOT_200,2019-11-15,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-15:103
COUNT_NOT_200:2019-11-18:1939,COUNT_NOT_200,2019-11-18,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-18:103
COUNT_NOT_200:2019-11-19:1940,COUNT_NOT_200,2019-11-19,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-19:103
COUNT_NOT_200:2019-11-20:1941,COUNT_NOT_200,2019-11-20,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-20:103
COUNT_NOT_200:2019-11-21:1942,COUNT_NOT_200,2019-11-21,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-21:103
COUNT_NOT_200:2019-11-22:1943,COUNT_NOT_200,2019-11-22,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-22:103
COUNT_NOT_200:2019-11-25:1944,COUNT_NOT_200,2019-11-25,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-25:103
COUNT_NOT_200:2019-11-26:1945,COUNT_NOT_200,2019-11-26,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-26:103
COUNT_NOT_200:2019-11-27:1946,COUNT_NOT_200,2019-11-27,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-27:103
COUNT_NOT_200:2019-11-28:1947,COUNT_NOT_200,2019-11-28,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-28:103
COUNT_NOT_200:2019-11-29:1948,COUNT_NOT_200,2019-11-29,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-11-29:103
COUNT_NOT_200:2019-12-02:1949,COUNT_NOT_200,2019-12-02,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-02:103
COUNT_NOT_200:2019-12-03:1950,COUNT_NOT_200,2019-12-03,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-03:103
COUNT_NOT_200:2019-12-04:1951,COUNT_NOT_200,2019-12-04,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-04:103
COUNT_NOT_200:2019-12-05:1952,COUNT_NOT_200,2019-12-05,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-05:103
COUNT_NOT_200:2019-12-06:1953,COUNT_NOT_200,2019-12-06,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-06:103
COUNT_NOT_200:2019-12-09:1954,COUNT_NOT_200,2019-12-09,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-09:103
COUNT_NOT_200:2019-12-10:1955,COUNT_NOT_200,2019-12-10,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-10:103
COUNT_NOT_200:2019-12-11:1956,COUNT_NOT_200,2019-12-11,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-11:103
COUNT_NOT_200:2019-12-12:1957,COUNT_NOT_200,2019-12-12,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-12:103
COUNT_NOT_200:2019-12-13:1958,COUNT_NOT_200,2019-12-13,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-13:103
COUNT_NOT_200:2019-12-16:1959,COUNT_NOT_200,2019-12-16,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-16:103
COUNT_NOT_200:2019-12-17:1960,COUNT_NOT_200,2019-12-17,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-17:103
COUNT_NOT_200:2019-12-18:1961,COUNT_NOT_200,2019-12-18,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-18:103
COUNT_NOT_200:2019-12-19:1962,COUNT_NOT_200,2019-12-19,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-19:103
COUNT_NOT_200:2019-12-20:1963,COUNT_NOT_200,2019-12-20,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-20:103
COUNT_NOT_200:2019-12-23:1964,COUNT_NOT_200,2019-12-23,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-23:103
COUNT_NOT_200:2019-12-24:1965,COUNT_NOT_200,2019-12-24,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-24:103
COUNT_NOT_200:2019-12-26:1966,COUNT_NOT_200,2019-12-26,2019,,,,,201,103,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-26:103
COUNT_NOT_200:2019-12-27:1967,COUNT_NOT_200,2019-12-27,2019,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-27:104
COUNT_NOT_200:2019-12-30:1968,COUNT_NOT_200,2019-12-30,2019,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-30:104
COUNT_NOT_200:2019-12-31:1969,COUNT_NOT_200,2019-12-31,2019,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2019-12-31:104
COUNT_NOT_200:2020-01-01:1970,COUNT_NOT_200,2020-01-01,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-01:104
COUNT_NOT_200:2020-01-02:1971,COUNT_NOT_200,2020-01-02,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-02:104
COUNT_NOT_200:2020-01-03:1972,COUNT_NOT_200,2020-01-03,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-03:104
COUNT_NOT_200:2020-01-06:1973,COUNT_NOT_200,2020-01-06,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-06:104
COUNT_NOT_200:2020-01-07:1974,COUNT_NOT_200,2020-01-07,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-07:104
COUNT_NOT_200:2020-01-08:1975,COUNT_NOT_200,2020-01-08,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-08:104
COUNT_NOT_200:2020-01-09:1976,COUNT_NOT_200,2020-01-09,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-09:104
COUNT_NOT_200:2020-01-10:1977,COUNT_NOT_200,2020-01-10,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-10:104
COUNT_NOT_200:2020-01-13:1978,COUNT_NOT_200,2020-01-13,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-13:104
COUNT_NOT_200:2020-01-14:1979,COUNT_NOT_200,2020-01-14,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-14:104
COUNT_NOT_200:2020-01-15:1980,COUNT_NOT_200,2020-01-15,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-15:104
COUNT_NOT_200:2020-01-16:1981,COUNT_NOT_200,2020-01-16,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-16:104
COUNT_NOT_200:2020-01-17:1982,COUNT_NOT_200,2020-01-17,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-17:104
COUNT_NOT_200:2020-01-20:1983,COUNT_NOT_200,2020-01-20,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-20:104
COUNT_NOT_200:2020-01-21:1984,COUNT_NOT_200,2020-01-21,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-21:104
COUNT_NOT_200:2020-01-22:1985,COUNT_NOT_200,2020-01-22,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-22:104
COUNT_NOT_200:2020-01-23:1986,COUNT_NOT_200,2020-01-23,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-23:104
COUNT_NOT_200:2020-01-24:1987,COUNT_NOT_200,2020-01-24,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-24:104
COUNT_NOT_200:2020-01-27:1988,COUNT_NOT_200,2020-01-27,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-27:104
COUNT_NOT_200:2020-01-28:1989,COUNT_NOT_200,2020-01-28,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-28:104
COUNT_NOT_200:2020-01-29:1990,COUNT_NOT_200,2020-01-29,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-29:104
COUNT_NOT_200:2020-01-30:1991,COUNT_NOT_200,2020-01-30,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-30:104
COUNT_NOT_200:2020-01-31:1992,COUNT_NOT_200,2020-01-31,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-01-31:104
COUNT_NOT_200:2020-02-03:1993,COUNT_NOT_200,2020-02-03,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-02-03:104
COUNT_NOT_200:2020-02-04:1994,COUNT_NOT_200,2020-02-04,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-02-04:104
COUNT_NOT_200:2020-02-05:1995,COUNT_NOT_200,2020-02-05,2020,,,,,201,104,,,,CRITICAL,Replay intervals do not establish the historical expected security count on this NSE session.,UNRESOLVED,,member_count:2020-02-05:104
